call_id,equip_id,cust_id,serial,call_date,call_notes,created_at,updated_at
15447,1081,448,L2154F8FF,04/10/2012,"Replace wire to A/C Condenser unit 12ft wire $16.80
10 ft refrigerant line insulation $10.00
Box and cover $5.00
Labor 1 3/4 hrs $182.50
Bob",06/04/17,06/04/17
15448,5354,448,,04/10/2012,"Filter $45.00
In Shop",06/04/17,06/04/17
15449,13008,850,,04/05/2012,"Homeowner installed new thermostat yesterday.  Not wired correctly.  Shorted transformer. Replaced with used one $15.00
Replaced thermostate $95.00
Service call 1.75 hours $182.50
Bob/Jon",06/04/17,06/04/17
15450,11077,1243,Y50591302,04/09/2012,"No heat $115.00
Gas valve problem
$115.00 Just replaced gas valve in 2010
Bob",06/04/17,06/04/17
15452,8417,3384,,04/12/2012,"Filter $45.00 Coupon $5.00
In Shop",06/04/17,06/04/17
15453,3859,1904,413,04/12/2012,"Filter #413 $55.00
In Shop",06/04/17,06/04/17
15454,13014,5562,0198A00361,04/12/2012,"No heat.  Furnace was out on a code indicating pressure switch fault.  Turned power on and off and things worked.
Did not bill, wanted to wait and see
Paul",06/04/17,06/04/17
15455,10353,3490,,04/13/2012,"Filter $50.00
In shop",06/04/17,06/04/17
15456,926,376,Z023W5E2G,04/09/2012,"No heat serviced gas furnace $115.00
Bob",06/04/17,06/04/17
15457,229,94,H34543203,04/11/2012,"Furnace making noise no problem found $90.00
Bob",06/04/17,06/04/17
15459,13015,5563,,04/02/2012,"Service Furnace $90.00
Bob",06/04/17,06/04/17
15460,12548,5347,1107025913,04/18/2012,"Customer complained that the low voltage fuse had blown.  Found contactor in outdoor unit had shorted causing the fuse to blow.
Under warranty.
$65.00
Scott",06/04/17,06/04/17
15462,13017,5564,,04/19/2012,"Service Furnace $90.00
Bob",06/04/17,06/04/17
15463,13018,5564,,04/19/2012,"Service A/C $65.00
Bob",06/04/17,06/04/17
15464,6663,3045,CP174M320414900,04/05/2012,"No heat no oil
Scott",06/04/17,06/04/17
15465,6663,3045,CP174M320414900,04/13/2012,"Service furnace replaced oil filter and nozzle 40"" oil no water $145.00
Bob/Jon",06/04/17,06/04/17
15466,11745,2712,1009689436,04/13/2012,"Service gas furnace first year free
Scott",06/04/17,06/04/17
15467,7798,2712,0,04/13/2012,"Replace filter $55.00
Scott",06/04/17,06/04/17
15468,8940,3877,5190L1881S,03/26/2012,"Service A/C $90.00
Freon $75.00
Bob",06/04/17,06/04/17
15469,13020,5235,,04/12/2012,"Hot water tank not staying lit
$90.00
Scott",06/04/17,06/04/17
15470,11147,4914,,04/20/2012,"Service A/C Added 1 lbs R-22 $50.00
Bob",06/04/17,06/04/17
15471,8901,1519,201507249,03/21/2012,"Frost control on indoor coil failed replaced $94.75
Service 1hr. $90.00
Scott",06/04/17,06/04/17
15472,13039,4853,,03/20/2012,"No A/C tower site Pipe rubbed on base of unit leaked all refrigerant out
Steve",06/04/17,06/04/17
15473,13039,4853,,03/21/2012,"Repaired leak $35.00
Brazed hole sut $25.00
Added 4 lbs R-22 $200.00
4 hrs + trip $385.00
Steve",06/04/17,06/04/17
15474,7861,3605,,04/23/2012,"No heat furnace dirty cleaned
$115.00
Bob",06/04/17,06/04/17
15475,13040,5567,,04/24/2012,"No heat $115.00
Ignitor failed. Replaced $70.00
Paul",06/04/17,06/04/17
15476,3179,1467,3596A04466,04/13/2012,"No heat call $115.00
Replaced pressure switch $55.65
Scott",06/04/17,06/04/17
15477,10199,4524,9404116121,04/09/2012,"Service Furnace $90.00
Bob",06/04/17,06/04/17
15478,11369,4524,,04/09/2012,"Service A/C $65.00
Bob",06/04/17,06/04/17
15479,1935,774,,04/10/2012,"Filter $50.00
Bob",06/04/17,06/04/17
15480,1934,774,R28553L2V,04/10/2012,"Vacumed blower compartment $70.00
Bob",06/04/17,06/04/17
15481,2262,901,L371K2C7G,04/11/2012,"No Heat
Bob",06/04/17,06/04/17
15482,2262,901,L371K2C7G,04/23/2012,"Replaced burners $92.16
Labor 2.50 hrs $250.00
Bob",06/04/17,06/04/17
15483,2263,901,,04/23/2012,"Filter $50.00
Bob",06/04/17,06/04/17
15484,11361,4820,,04/30/2012,"Service A/C $65.00
Serviced Boiler last week
Bob",06/04/17,06/04/17
15485,10949,4820,,04/25/2012,"Service Boiler $90.00
Doing A/C when warmer
Bob",06/04/17,06/04/17
15486,8842,57,704243097,04/30/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15487,7061,2972,411611872,05/01/2012,"Service furnace $90.00
Bob",06/04/17,06/04/17
15488,7063,2972,,05/01/2012,"Replaced filter upgrade $55.00
Bob",06/04/17,06/04/17
15489,13051,5570,,04/26/2012,"No Heat. House filled with smoke Boiler clogged with suet cleaned heat exchange and flue pipe.
Replaced oil filter and nozzle $15.00
Service call 1 3/4 hrs $182.50
Bob",06/04/17,06/04/17
15492,3582,1755,,04/30/2012,"Service A/C  $65.00
Bob",06/04/17,06/04/17
15493,13052,1755,,04/30/2012,"Service Furnace $90.00
Bob",06/04/17,06/04/17
15495,13045,4428,2835200125,04/27/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15496,7978,3666,,04/26/2012,"Filter $50.00
In Shop",06/04/17,06/04/17
15497,1372,563,G46515390,04/27/2012,"Service Furnace $90.00
Ignitor had week sport $70.00
Bob",06/04/17,06/04/17
15498,12329,563,,04/27/2012,"Replace filter $45.00
Bob",06/04/17,06/04/17
15499,8277,2476,607171721,04/25/2012,"Service Furnace $90.00
Bob",06/04/17,06/04/17
15500,8280,2476,,04/25/2012,"Filter $50.00
Bob",06/04/17,06/04/17
15501,13054,5571,,04/27/2012,"No heat service call $110.00
Replaced hot surface ignitor $75.00
Steve/Zeb",06/04/17,06/04/17
15502,9587,2704,802155697,04/26/2012,"Sevice heat pump $110.00
Bob",06/04/17,06/04/17
15503,13016,745,RHLN0709514406,04/23/2012,"Replaced gas valve under part warranty Service 2 1/2 hrs $162.50 Trip $25.00
Scott",06/04/17,06/04/17
15504,5875,1543,,04/27/2012,"No heat Relit pilot working OK was windy last night 1/2 hr $45.00
Bob",06/04/17,06/04/17
15505,3593,1765,,04/26/2012,"No Heat  $115.00
Ignitor bad replaced $70.00
Bob",06/04/17,06/04/17
15506,2268,903,H35234987,05/01/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15507,3859,1904,413,04/12/2012,"Filter $55.00
In shop",06/04/17,06/04/17
15512,10432,4490,,04/23/2012,"16x25x5 filter $5.00 Coupon
$40.00
In shop",06/04/17,06/04/17
15513,9089,4094,,04/20/2012,"5000 Filter $50.00
In Shop",06/04/17,06/04/17
15514,13013,5561,9707819616,04/11/2012,"Board Bad replaced $199.50
Service Call 1 3/4 hrs $182.50
Bob",06/04/17,06/04/17
15515,13056,5561,,04/11/2012,"Installed thermostat $95.00
Bob",06/04/17,06/04/17
15516,10507,3923,903074126,04/19/2012,"Serviced heat pump $110.00
Bob",06/04/17,06/04/17
15518,3937,1625,,04/27/2012,"Filter $45.00
In Shop",06/04/17,06/04/17
15519,10353,3490,,04/13/2012,"Filter$50.00
In shop",06/04/17,06/04/17
15520,7891,3621,0704V59826,10/21/2011,"No heat. Thermostat failed replaced $137.50
Paul",06/04/17,06/04/17
15521,13062,4881,,05/02/2012,"Move A/C to right side of home. Includes new refrigeration tubing Rerouting electrical Evacuation and leak check
$696.00
Steve/Jon/Zeb",06/04/17,06/04/17
15522,10480,4640,,05/03/2012,"A/C not cooling $115.00 Low on refrigerant Added 4lb 4oz of R-122 $62.50
Scott",06/04/17,06/04/17
15523,274,111,R214OM62F,05/02/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15524,13063,5210,,05/04/2012,"A/C not working outside unit out of refreigerant $115.00
Bob",06/04/17,06/04/17
15525,10735,4558,,05/04/2012,"Service A/C   $90.00             add 1/2 lb R-22 $25.00
Bob",06/04/17,06/04/17
15526,1540,631,R083RAB2F,05/01/2012,"Service A/C $90.00 Add 6 oz of R-22 $19.00
Scott",06/04/17,06/04/17
15527,3824,631,0,05/01/2012,"Filter $50.00
Scott",06/04/17,06/04/17
15528,13064,4639,,05/03/2012,"Filter $40.00
Paul/Zeb",06/04/17,06/04/17
15529,9768,4357,,05/03/2012,"Service A/C Added 4oz of R-22 $22.50
Bob/Jon",06/04/17,06/04/17
15530,1007,414,J38537038,05/03/2012,"Service Furnac $90.00
Bob/Jon",06/04/17,06/04/17
15531,1008,414,K18220877,05/03/2012,"Service A/C $65.00
Added 10 oz of R-22
Bob/Jon",06/04/17,06/04/17
15532,3472,414,,05/03/2012,"Filter $55.00  $5.00 off coupon $50.00
Bob/Jon",06/04/17,06/04/17
15533,13058,5547,C992260570,05/03/2012,"Service A/C $90.00
Bob/Jon",06/04/17,06/04/17
15534,13065,5530,,05/02/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15535,13066,5138,,02/07/2012,"No heat call. $115.00 Replaced ignition board $186.75
Scott",06/04/17,06/04/17
15536,13067,5138,,02/07/2012,"Replaced filter $9.00
Scott",06/04/17,06/04/17
15537,11997,5255,,05/03/2012,"Found breaker on outddor unit was off $35.00
Scott",06/04/17,06/04/17
15538,13046,5569,2254LFG5F,05/01/2012,"No A/C $115.00
Replaced capacitor $85.00
Cleaned outdoor unit $90.00
Paul/Scott",06/04/17,06/04/17
15539,13068,5485,,05/02/2012,"No A/C call $115.00
Replaced capacitor with turbo $85.00
Fixed Wire $1.00
Scott",06/04/17,06/04/17
15540,9649,4325,710227412,05/04/2012,"Service A/C $90.00 
Bob",06/04/17,06/04/17
15541,611,241,21847TJ2F,05/08/2012,"Unit running at 10 lbs. of running pressure.  Added 4.2 r410a and leak sealant.
Not billed yet.
Bob",06/04/17,06/04/17
15542,4102,2029,326363p5F,05/07/2012,"A/C not cooling $115.00
Add 1 lb 6oz of R-22 $70.00
Add leak sealant $100.00
Scott",06/04/17,06/04/17
15543,8187,2557,,05/07/2012,"Service A/C $90.00
Add 2.3 lbs of R-22 $115.00
Can of sealer $98.00
Bob",06/04/17,06/04/17
15545,11550,5061,5163DSY7G,04/23/2012,"No heat found birds nest in fresh air intake $135.00
Bob",06/04/17,06/04/17
15546,8157,283,7258F080602914,05/07/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15547,13076,5576,,05/07/2012,"No A/C Conduct line fell off stopping fan blade zip tied up
1/2 hr plus trip charge $70.00
Bob",06/04/17,06/04/17
15548,9010,2829,706075986,05/07/2012,"No A/C $115.00
Added 2.3 lbs R-22 $115.00
Bob",06/04/17,06/04/17
15549,9013,2829,,05/07/2012,"Filter $50.00
Bob",06/04/17,06/04/17
15550,11937,4133,,05/08/2012,"No A/C call. Found breaker was in off position $35.00
Scott",06/04/17,06/04/17
15552,9409,4222,AN172M449600658,05/08/2012,"Service Oil Furnace  $105.00
Replace oil filter & Nozzle $15.00
Bob",06/04/17,06/04/17
15553,12029,4222,,05/08/2012,"Filter $45.00
Bob",06/04/17,06/04/17
15554,13074,4222,5428M289612716,05/08/2012,"Service A/C $65.00
Bob",06/04/17,06/04/17
15555,1982,792,M272N46FF,05/08/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15556,1980,792,M443K5P7G,05/08/2012,"Service Furnace $90.00
Bob",06/04/17,06/04/17
15557,7117,3316,411565468,05/08/2012,"Service Furnace $90.00
Bob",06/04/17,06/04/17
15558,7118,3316,504069551,05/08/2012,"Service A/C $65.00
Bob",06/04/17,06/04/17
15559,9215,1726,706120755,05/07/2012,"A/C not cooling $115.00
Added 2.7 lbs of R-22 $135.00
Bob",06/04/17,06/04/17
15560,13089,1223,,05/16/2012,"Filter $45.00
In Shop",06/04/17,06/04/17
15561,5886,2802,,05/11/2012,"Service A/C $90.00
Replace Capacitor $40.00
Scott",06/04/17,06/04/17
15562,7088,3313,4394P021F,05/15/2012,"Service A/C $90.00
Jon & Bob",06/04/17,06/04/17
15563,4361,1937,C26237954,05/11/2012,"Service A/C $90.00
Bob/Jon",06/04/17,06/04/17
15564,8586,1937,,05/11/2012,"Filter $45.00
Bob/Jon",06/04/17,06/04/17
15565,8298,3768,L992837872,05/10/2012,"A/C freezing up service call $115.00
Added 1lb R-22
Bob",06/04/17,06/04/17
15566,5395,1225,M454WL6AF,05/10/2012,"Service A/C $90.00
Replaced Capacitor $80.00
Bob",06/04/17,06/04/17
15567,13038,5566,1107010232,05/01/2012,"Serviced A/C $90.00
Replaced bad capacitor Turbo 200 $80.00
Bob",06/04/17,06/04/17
15569,8845,3815,1212049936,05/10/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15570,9690,4295,803033172,05/14/2012,"Service furnace $90.00
Bob",06/04/17,06/04/17
15571,9693,4295,0,05/14/2012,"Filter $55.00
Bob",06/04/17,06/04/17
15572,4050,2003,,05/14/2012,"Service Furnace $90.00 Replaced igniter $70.00
Jon/Bob",06/04/17,06/04/17
15573,11094,2003,,05/14/2012,"Service A/C $65.00
Jon/Bob",06/04/17,06/04/17
15574,3956,1266,J29260658,05/14/2012,"Service A/C
Bob",06/04/17,06/04/17
15575,9557,4274,711182373,05/11/2012,"No A/C call $115.00
Added 1 lb of R-22  $50.00
Scott",06/04/17,06/04/17
15576,9557,4274,711182373,05/10/2012,"Service A/C $90.00
Jon/Scott",06/04/17,06/04/17
15578,13075,4867,5896C10362,05/09/2012,"Service A/C $90.00
Added .4 lbs R-22 $20.00
Bob",06/04/17,06/04/17
15579,7398,527,5304UHB1F,05/11/2012,"Service heat pump $110.00
Scott",06/04/17,06/04/17
15580,4130,527,413,05/11/2012,"Filter $55.00
Scott",06/04/17,06/04/17
15581,9530,3966,,05/10/2012,"Service A/C $65.00
Scott/Jon",06/04/17,06/04/17
15582,10931,3966,910005092,05/10/2012,"Service gas furnace $90.00
Scott/Jon",06/04/17,06/04/17
15584,12969,5549,K18219827,05/14/2012,"A/C keeps tripping breaker
Replaced wire & disconect box to outside unit 
New box and 4ft wire $22.00
Laabor and trip charges 2 1/2 hrs  $250.00
Bob",06/04/17,06/04/17
15585,13099,5582,,05/14/2012,"Service Furnace $90.00
Bob",06/04/17,06/04/17
15586,13100,5582,,05/14/2012,"Service A/C $65.00
Added .7 lbs R-22 $35.00
Bob",06/04/17,06/04/17
15587,12811,5524,9506826858,05/03/2012,"Service A/C $90.00
Bob/Jon",06/04/17,06/04/17
15588,13101,5583,,05/14/2012,"Furnace not working Found thermostat not making contact smaped thermostat back in place $65.00
Scott",06/04/17,06/04/17
15589,13083,5579,L891070743,05/09/2012,"Service A/C $90.00 Added 1.688 lbs R-22 Total for both places $109.40
Bob",06/04/17,06/04/17
15590,13102,5584,,05/09/2012,"Service A/C $65.00
Added .500 lb R-22
Bob",06/04/17,06/04/17
15591,11030,4868,L091JNW2G,05/10/2012,"Service gas furnace $90.00
Jon/Scott",06/04/17,06/04/17
15592,11314,4868,,05/10/2012,"Service A/C $65.00
Jon/Scott",06/04/17,06/04/17
15593,13103,5585,,05/14/2012,"No A/C call $115.00
Added 3 1/2lbs R-410A $85.00
Scott",06/04/17,06/04/17
15594,13075,4867,5896C10362,05/21/2012,"No AC.  Found wire burnt off.  Repaired.
No Charge since we were just there.
Bob",06/04/17,06/04/17
15595,11232,4925,,05/23/2012,No AC.  System out of refrigerant.  Paul gave estimate to replace.,06/04/17,06/04/17
15596,4126,2036,3055LMS5F,08/24/2011,"Replaced outdoor coil.
$450.76
Steve",06/04/17,06/04/17
15597,3061,21,9910195857,05/18/2012,"Service A/C  $90.00
Bob/Jon",06/04/17,06/04/17
15598,7320,21,,05/18/2012,"Filter $45.00
Bob/Jon",06/04/17,06/04/17
15599,11466,5020,,05/10/2012,"No A/C 16 yrs old Paul gave est
$115.00
Bob",06/04/17,06/04/17
15600,8218,3738,603051688,05/18/2012,"Service Heat Pump $90.00
Jon & Bob",06/04/17,06/04/17
15601,13111,4457,,05/21/2012,"No A/C call $115.00
Replaced Motor $138.00
Add 1/2 lb of R-22
Add leak sealant $100.00
Scott",06/04/17,06/04/17
15602,470,187,K14269939,05/18/2012,"Service Furnace $90.00
Bob",06/04/17,06/04/17
15603,13113,3265,,05/16/2012,"Service A/C $115.00
Add 1/2 lb R-22 $25.00
Scott",06/04/17,06/04/17
15604,4036,1145,2351X7H7G,05/21/2012,"Service Furnace $90.00
Jon/Bob",06/04/17,06/04/17
15605,4038,1145,3052KJ94F,05/21/2012,"Service A/C $65.00
Jon/Bob",06/04/17,06/04/17
15606,4039,1145,,05/21/2012,"Filter $50.00
Jon/Bob",06/04/17,06/04/17
15607,4040,1145,,05/21/2012,"Water panel $17.00
Jon/Bob",06/04/17,06/04/17
15608,11889,4722,,05/22/2012,"No A/C $115.00
Added 1 lb R-22$50.00
Bob",06/04/17,06/04/17
15609,13110,5586,WBKM020184,05/22/2012,"No A/C $115.00
Replaced Turbo 200
Bob",06/04/17,06/04/17
15610,13114,5587,,05/17/2012,"Service heat pump system $175.00
Redo drain for a/c $15.00
Scott",06/04/17,06/04/17
15611,1533,628,D46244460,05/21/2012,"Service a/c $65.00
Jon & Bob",06/04/17,06/04/17
15612,1534,628,E24617977,05/21/2012,"Service furnace $90.00
Jon/Bob",06/04/17,06/04/17
15613,1535,628,,05/21/2012,"Filter $45.00
Jon/Bob",06/04/17,06/04/17
15614,5469,628,,05/21/2012,"Water Panel $17.00
Jon/Bob",06/04/17,06/04/17
15615,11241,4421,,05/27/2012,"Service A/C
Bob",06/04/17,06/04/17
15616,13115,5557,,05/21/2012,"Service A/C $65.00
Added 1 lb of R-22
Scott",06/04/17,06/04/17
15617,4557,2184,X13286064,05/15/2012,"No A/C call
Replaced contactor $108.00
Replaced Capacitor $44.00
Labor $205.00
Scott",06/04/17,06/04/17
15618,13116,5588,,05/18/2012,"#10 water Panel $13.00
Coupon -$2.00 Total $11.00
In Shop",06/04/17,06/04/17
15619,2842,345,,05/11/2012,"413 Filter $55.00
In Shop",06/04/17,06/04/17
15621,5088,2361,,05/11/2012,"Filter $45.00
Bob/Jon",06/04/17,06/04/17
15622,11418,1462,2400,05/04/2012,"412 Filter $55.00
Coupon - $5.00
Total $50.00
In shop",06/04/17,06/04/17
15623,13000,5558,3264130437   20551206,05/04/2012,"No A/C call $115.00
Replaced Capacitor $42.00
Scott",06/04/17,06/04/17
15624,13057,2112,54652PG5F,05/02/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15625,13117,5394,,05/03/2012,"5000 Filter $50.00
In shop",06/04/17,06/04/17
15626,13036,3072,5908G17369,04/26/2012,"Service Gas Furnace $90.00
Bob",06/04/17,06/04/17
15627,6627,3090,,04/11/2012,"No Heat call. Happen during home inspection. $115.00
Replaced coupling $15.00
Bob",06/04/17,06/04/17
15628,8417,3384,,04/12/2012,"2200 filter $45.00
Coupon -$5.00
Total $40.00
In Shop",06/04/17,06/04/17
15629,9341,1781,,03/16/2012,"Filter $45.00
Coupon -$5.00
Total $40.00
IN shop",06/04/17,06/04/17
15630,8716,3968,,03/05/2012,"Service oil furnace $105.00
Oil filter and nozzle $15.00
Bob",06/04/17,06/04/17
15631,10303,4573,,02/29/2012,"No heat $115.00
Fan limit was replaced by home owner no problem found check wires started working
Bob",06/04/17,06/04/17
15632,7891,3621,0704V59826,01/16/2012,"No heat $115.00
Replaced primary control $214.00
Paul",06/04/17,06/04/17
15633,12795,5519,9707819616,02/07/2012,"No heat rollout switch on top of burners tripped reset working $115.00
Bob",06/04/17,06/04/17
15634,11268,1092,,01/24/2012,"Filter 16x25 $45.00
In Shop",06/04/17,06/04/17
15635,12705,5488,2700E37592,01/12/2012,"Service Heat Pump $110.00
Bob",06/04/17,06/04/17
15636,11149,4747,D100444184,04/02/2012,"Furnace did not come on this morning by itself. No problem found came on $45.00
Bob",06/04/17,06/04/17
15637,13000,5558,3264130437   20551206,04/03/2012,"No heat blowing cold air $115.00 Furnace came on when we got there cleaned flame sensor and condensate trap
Bob/Jon",06/04/17,06/04/17
15638,13120,5205,,03/30/2012,"401 Filter $45.00
In shop",06/04/17,06/04/17
15640,8293,3161,3214L012F,08/05/2010,"Replaced txv
Scott
10 year p&l under warranty",06/04/17,06/04/17
15641,9707,1697,804278924,05/22/2012,"AC freezing up.  Added .781 R410a didn't change anything.  Pressures were 125 lo and 295 hi.  TXV bulb was exposed, put insulation around it.  See how it works.
Bob (no charge as of yet)",06/04/17,06/04/17
15642,9707,1697,804278924,06/22/2011,"AC not operating properly.  Was a cool day, will have to return when warmer.
$110
Bob / Scott",06/04/17,06/04/17
15643,10761,4245,905700461,05/29/2012,"Added 5lb R410A and leak sealer will see what happens
Factory charge 13.125 lbs
Bob",06/04/17,06/04/17
15645,8245,889,606153108,05/21/2012,"No A/C; Added 8oz R-22.  No charge as this is a recurring problem.
Scott",06/04/17,06/04/17
15646,5536,1313,,05/21/2012,"No A/C Outdoor fan not working Replaced capacitor, replaced fan relay $65.00
Added 1lb of R-22
Scott",06/04/17,06/04/17
15647,4368,2120,H10253749,05/25/2012,"Serviced A/C $90.00
Bob",06/04/17,06/04/17
15648,6241,2677,,05/25/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15649,6277,2969,L302K58FF,05/25/2012,"Service A/C $90.00
Bob",06/04/17,06/04/17
15650,6278,2969,,05/25/2012,"Filter $50.00
Bob",06/04/17,06/04/17
15651,13131,1153,,05/23/2012,"Service A/C system $90.00
Scott",06/04/17,06/04/17
15652,3245,1153,,05/23/2012,"Filter $50.00
Scott",06/04/17,06/04/17
15653,13132,5593,,05/25/2012,"No A/C Coil inside clogged with dirt Added 2 lbs R-22 to system
Paul & Zeb",06/04/17,06/04/17
15654,9768,4357,,05/23/2012,"No A/C Replaced Compressor wire replaced capacitor $30.00
Replaced filter grille $96.00
1hr labor $90.00
Jon",06/04/17,06/04/17
15658,13133,2665,,05/24/2012,"Service A/C $90.00
Added 1.25 lbs of R-22 $62.50
Bob",06/04/17,06/04/17
15659,13134,5594,,05/25/2012,"No A/C $115.00
Added 2lbs of R-22 $100.00
Added Leak Sealant $90.00
Paul & Zeb",06/04/17,06/04/17
15660,6993,1710,9006110722,04/25/2012,"No heat. Insucer assembly had tightened got it loosened but will need to replace or replace furnace $90.00
Bob",06/04/17,06/04/17
15661,13135,5595,,05/04/2012,"No A/C call $115.00
Replaced Capacitor $43.00
Scott",06/04/17,06/04/17
